word=de,f=221,flags=,originalFreq=221
word=longue,f=143,flags=,originalFreq=143
word=meurt,f=143,flags=,originalFreq=143
word=moitié,f=143,flags=,originalFreq=143
word=n'y,f=143,flags=,originalFreq=143
word=naissance,f=143,flags=,originalFreq=143
word=nuit,f=143,flags=,originalFreq=143
word=passé,f=143,flags=,originalFreq=143
word=personnages,f=143,flags=,originalFreq=143
word=petits,f=143,flags=,originalFreq=143
word=peuple,f=143,flags=,originalFreq=143
word=pont,f=143,flags=,originalFreq=143
word=prince,f=143,flags=,originalFreq=143
word=principale,f=143,flags=,originalFreq=143
word=proximité,f=143,flags=,originalFreq=143
word=pu,f=143,flags=,originalFreq=143
word=publique,f=143,flags=,originalFreq=143
word=qu'on,f=143,flags=,originalFreq=143
word=question,f=143,flags=,originalFreq=143
word=représente,f=143,flags=,originalFreq=143
word=salle,f=143,flags=,originalFreq=143
word=signe,f=143,flags=,originalFreq=143
word=sol,f=143,flags=,originalFreq=143
word=structure,f=143,flags=,originalFreq=143
word=sujet,f=143,flags=,originalFreq=143
word=supérieur,f=143,flags=,originalFreq=143
word=techniques,f=143,flags=,originalFreq=143
word=tel,f=143,flags=,originalFreq=143
word=terres,f=143,flags=,originalFreq=143
word=théorie,f=143,flags=,originalFreq=143
word=total,f=143,flags=,originalFreq=143
word=télévision,f=143,flags=,originalFreq=143
word=unique,f=143,flags=,originalFreq=143
word=utilisée,f=143,flags=,originalFreq=143
word=vitesse,f=143,flags=,originalFreq=143
word=zones,f=143,flags=,originalFreq=143
word=Formula,f=142,flags=,originalFreq=142
word=Jean,f=142,flags=,originalFreq=142
word=allemande,f=142,flags=,originalFreq=142
word=anciens,f=142,flags=,originalFreq=142
word=aucune,f=142,flags=,originalFreq=142
word=bande,f=142,flags=,originalFreq=142
word=blanc,f=142,flags=,originalFreq=142
word=bon,f=142,flags=,originalFreq=142
word=bonne,f=142,flags=,originalFreq=142
word=bord,f=142,flags=,originalFreq=142
word=buts,f=142,flags=,originalFreq=142
word=catholique,f=142,flags=,originalFreq=142
word=chansons,f=142,flags=,originalFreq=142
word=chaîne,f=142,flags=,originalFreq=142
word=choix,f=142,flags=,originalFreq=142
word=classique,f=142,flags=,originalFreq=142
word=contrat,f=142,flags=,originalFreq=142
word=couleur,f=142,flags=,originalFreq=142
word=coup,f=142,flags=,originalFreq=142
word=courant,f=142,flags=,originalFreq=142
word=course,f=142,flags=,originalFreq=142
word=créer,f=142,flags=,originalFreq=142
word=cœur,f=142,flags=,originalFreq=142
word=d'Europe,f=142,flags=,originalFreq=142
word=d'ailleurs,f=142,flags=,originalFreq=142
word=devait,f=142,flags=,originalFreq=142
word=directement,f=142,flags=,originalFreq=142
word=diverses,f=142,flags=,originalFreq=142
word=donner,f=142,flags=,originalFreq=142
word=débute,f=142,flags=,originalFreq=142
word=défense,f=142,flags=,originalFreq=142
word=essentiellement,f=142,flags=,originalFreq=142
word=faible,f=142,flags=,originalFreq=142
word=fondé,f=142,flags=,originalFreq=142
word=fondée,f=142,flags=,originalFreq=142
word=haute,f=142,flags=,originalFreq=142
word=histoire,f=142,flags=,originalFreq=142
word=jouer,f=142,flags=,originalFreq=142
word=l'Empire,f=142,flags=,originalFreq=142
word=l'ancien,f=142,flags=,originalFreq=142
word=l'intérieur,f=142,flags=,originalFreq=142
word=l'objet,f=142,flags=,originalFreq=142
word=langues,f=142,flags=,originalFreq=142
word=loin,f=142,flags=,originalFreq=142
word=longtemps,f=142,flags=,originalFreq=142
word=main,f=142,flags=,originalFreq=142
word=maire,f=142,flags=,originalFreq=142
word=mal,f=142,flags=,originalFreq=142
word=mariage,f=142,flags=,originalFreq=142
word=maître,f=142,flags=,originalFreq=142
word=militaires,f=142,flags=,originalFreq=142
word=minutes,f=142,flags=,originalFreq=142
word=mode,f=142,flags=,originalFreq=142
word=moderne,f=142,flags=,originalFreq=142
word=montre,f=142,flags=,originalFreq=142
word=municipalité,f=142,flags=,originalFreq=142
word=noir,f=142,flags=,originalFreq=142
word=passer,f=142,flags=,originalFreq=142
word=pièce,f=142,flags=,originalFreq=142
word=port,f=142,flags=,originalFreq=142
word=probablement,f=142,flags=,originalFreq=142
word=problèmes,f=142,flags=,originalFreq=142
word=professionnel,f=142,flags=,originalFreq=142
word=propose,f=142,flags=,originalFreq=142
word=présent,f=142,flags=,originalFreq=142
word=puissance,f=142,flags=,originalFreq=142
word=quelque,f=142,flags=,originalFreq=142
word=quitte,f=142,flags=,originalFreq=142
word=relations,f=142,flags=,originalFreq=142
word=rend,f=142,flags=,originalFreq=142
word=rendre,f=142,flags=,originalFreq=142
word=reprises,f=142,flags=,originalFreq=142
word=représentant,f=142,flags=,originalFreq=142
word=reçu,f=142,flags=,originalFreq=142
word=régime,f=142,flags=,originalFreq=142
word=saint,f=142,flags=,originalFreq=142
word=sciences,f=142,flags=,originalFreq=142
word=section,f=142,flags=,originalFreq=142
word=seront,f=142,flags=,originalFreq=142
word=situe,f=142,flags=,originalFreq=142
word=sécurité,f=142,flags=,originalFreq=142
word=texte,f=142,flags=,originalFreq=142
word=toutefois,f=142,flags=,originalFreq=142
word=traité,f=142,flags=,originalFreq=142
word=vit,f=142,flags=,originalFreq=142
word=vu,f=142,flags=,originalFreq=142
word=édition,f=142,flags=,originalFreq=142
word=activité,f=141,flags=,originalFreq=141
word=ami,f=141,flags=,originalFreq=141
word=artistes,f=141,flags=,originalFreq=141
word=bâtiments,f=141,flags=,originalFreq=141
word=caractère,f=141,flags=,originalFreq=141
word=celle-ci,f=141,flags=,originalFreq=141
word=chapelle,f=141,flags=,originalFreq=141
word=chargé,f=141,flags=,originalFreq=141
word=composée,f=141,flags=,originalFreq=141
word=constitue,f=141,flags=,originalFreq=141
word=continue,f=141,flags=,originalFreq=141
word=crée,f=141,flags=,originalFreq=141
word=côtés,f=141,flags=,originalFreq=141
word=dernières,f=141,flags=,originalFreq=141
word=dispose,f=141,flags=,originalFreq=141
word=district,f=141,flags=,originalFreq=141
word=député,f=141,flags=,originalFreq=141
word=entreprises,f=141,flags=,originalFreq=141
word=formes,f=141,flags=,originalFreq=141
word=gestion,f=141,flags=,originalFreq=141
word=glace,f=141,flags=,originalFreq=141
word=historiques,f=141,flags=,originalFreq=141
word=l'auteur,f=141,flags=,originalFreq=141
word=lettres,f=141,flags=,originalFreq=141
word=longueur,f=141,flags=,originalFreq=141
word=mieux,f=141,flags=,originalFreq=141
word=moteur,f=141,flags=,originalFreq=141
word=n'ont,f=141,flags=,originalFreq=141
word=noms,f=141,flags=,originalFreq=141
word=outre,f=141,flags=,originalFreq=141
word=peintre,f=141,flags=,originalFreq=141
word=permettent,f=141,flags=,originalFreq=141
word=physique,f=141,flags=,originalFreq=141
word=pied,f=141,flags=,originalFreq=141
word=pierre,f=141,flags=,originalFreq=141
word=police,f=141,flags=,originalFreq=141
word=pourrait,f=141,flags=,originalFreq=141
word=presse,f=141,flags=,originalFreq=141
word=principe,f=141,flags=,originalFreq=141
word=protection,f=141,flags=,originalFreq=141
word=quatrième,f=141,flags=,originalFreq=141
word=rien,f=141,flags=,originalFreq=141
word=règne,f=141,flags=,originalFreq=141
word=résultats,f=141,flags=,originalFreq=141
word=s'y,f=141,flags=,originalFreq=141
word=secteur,f=141,flags=,originalFreq=141
word=signifie,f=141,flags=,originalFreq=141
word=soldats,f=141,flags=,originalFreq=141
word=statut,f=141,flags=,originalFreq=141
word=suivantes,f=141,flags=,originalFreq=141
word=supérieure,f=141,flags=,originalFreq=141
word=travaille,f=141,flags=,originalFreq=141
word=trouver,f=141,flags=,originalFreq=141
word=utilise,f=141,flags=,originalFreq=141
word=veut,f=141,flags=,originalFreq=141
word=vidéo,f=141,flags=,originalFreq=141
word=voyage,f=141,flags=,originalFreq=141
word=état,f=141,flags=,originalFreq=141
word=îles,f=141,flags=,originalFreq=141
word=Louis,f=140,flags=,originalFreq=140
word=ait,f=140,flags=,originalFreq=140
word=arrive,f=140,flags=,originalFreq=140
word=bas,f=140,flags=,originalFreq=140
word=bassin,f=140,flags=,originalFreq=140
word=belge,f=140,flags=,originalFreq=140
word=capitaine,f=140,flags=,originalFreq=140
word=chacun,f=140,flags=,originalFreq=140
word=code,f=140,flags=,originalFreq=140
word=construite,f=140,flags=,originalFreq=140
word=contient,f=140,flags=,originalFreq=140
word=couleurs,f=140,flags=,originalFreq=140
word=coupe,f=140,flags=,originalFreq=140
word=côte,f=140,flags=,originalFreq=140
word=d'après,f=140,flags=,originalFreq=140
word=d'avoir,f=140,flags=,originalFreq=140
word=derrière,f=140,flags=,originalFreq=140
word=difficile,f=140,flags=,originalFreq=140
word=doute,f=140,flags=,originalFreq=140
word=débuts,f=140,flags=,originalFreq=140
word=décrit,f=140,flags=,originalFreq=140
word=familles,f=140,flags=,originalFreq=140
word=feu,f=140,flags=,originalFreq=140
word=figure,f=140,flags=,originalFreq=140
word=fond,f=140,flags=,originalFreq=140
word=forêt,f=140,flags=,originalFreq=140
word=françaises,f=140,flags=,originalFreq=140
word=frontière,f=140,flags=,originalFreq=140
word=frères,f=140,flags=,originalFreq=140
word=générale,f=140,flags=,originalFreq=140
word=hauteur,f=140,flags=,originalFreq=140
word=je,f=140,flags=,originalFreq=140
word=largement,f=140,flags=,originalFreq=140
word=latin,f=140,flags=,originalFreq=140
word=lieux,f=140,flags=,originalFreq=140
word=littérature,f=140,flags=,originalFreq=140
word=maintenant,f=140,flags=,originalFreq=140
word=matière,f=140,flags=,originalFreq=140
word=monuments,f=140,flags=,originalFreq=140
word=nos,f=140,flags=,originalFreq=140
word=numéro,f=140,flags=,originalFreq=140
word=ordre,f=140,flags=,originalFreq=140
word=paix,f=140,flags=,originalFreq=140
word=pape,f=140,flags=,originalFreq=140
word=parents,f=140,flags=,originalFreq=140
word=permis,f=140,flags=,originalFreq=140
word=phase,f=140,flags=,originalFreq=140
word=principales,f=140,flags=,originalFreq=140
word=problème,f=140,flags=,originalFreq=140
word=propriété,f=140,flags=,originalFreq=140
word=publie,f=140,flags=,originalFreq=140
word=rang,f=140,flags=,originalFreq=140
word=recensement,f=140,flags=,originalFreq=140
word=relation,f=140,flags=,originalFreq=140
word=religieux,f=140,flags=,originalFreq=140
word=revient,f=140,flags=,originalFreq=140
word=réalise,f=140,flags=,originalFreq=140
word=réalité,f=140,flags=,originalFreq=140
word=s'il,f=140,flags=,originalFreq=140
word=saisons,f=140,flags=,originalFreq=140
word=santé,f=140,flags=,originalFreq=140
word=savoir,f=140,flags=,originalFreq=140
word=scientifique,f=140,flags=,originalFreq=140
word=secrétaire,f=140,flags=,originalFreq=140
word=sociale,f=140,flags=,originalFreq=140
word=sorte,f=140,flags=,originalFreq=140
word=sources,f=140,flags=,originalFreq=140
word=soutien,f=140,flags=,originalFreq=140
word=stade,f=140,flags=,originalFreq=140
word=suit,f=140,flags=,originalFreq=140
word=suivi,f=140,flags=,originalFreq=140
word=termes,f=140,flags=,originalFreq=140
word=textes,f=140,flags=,originalFreq=140
word=tournoi,f=140,flags=,originalFreq=140
word=tournée,f=140,flags=,originalFreq=140
word=tradition,f=140,flags=,originalFreq=140
word=transport,f=140,flags=,originalFreq=140
word=von,f=140,flags=,originalFreq=140
word=vont,f=140,flags=,originalFreq=140
word=véritable,f=140,flags=,originalFreq=140
word=église,f=140,flags=,originalFreq=140
word=Charles,f=139,flags=,originalFreq=139
word=Royaume-Uni,f=139,flags=,originalFreq=139
word=actuel,f=139,flags=,originalFreq=139
word=armes,f=139,flags=,originalFreq=139
word=autant,f=139,flags=,originalFreq=139
word=auteurs,f=139,flags=,originalFreq=139
word=camp,f=139,flags=,originalFreq=139
word=capacité,f=139,flags=,originalFreq=139
word=central,f=139,flags=,originalFreq=139
word=champ,f=139,flags=,originalFreq=139
word=collection,f=139,flags=,originalFreq=139
word=commun,f=139,flags=,originalFreq=139
word=comporte,f=139,flags=,originalFreq=139
word=compris,f=139,flags=,originalFreq=139
word=comptait,f=139,flags=,originalFreq=139
word=concours,f=139,flags=,originalFreq=139
word=connaît,f=139,flags=,originalFreq=139
word=construire,f=139,flags=,originalFreq=139
word=correspond,f=139,flags=,originalFreq=139
word=crise,f=139,flags=,originalFreq=139
word=d'environ,f=139,flags=,originalFreq=139
word=durée,f=139,flags=,originalFreq=139
word=décision,f=139,flags=,originalFreq=139
word=découverte,f=139,flags=,originalFreq=139
word=défaite,f=139,flags=,originalFreq=139
word=désigne,f=139,flags=,originalFreq=139
word=eaux,f=139,flags=,originalFreq=139
word=entièrement,f=139,flags=,originalFreq=139
word=faisait,f=139,flags=,originalFreq=139
word=fortement,f=139,flags=,originalFreq=139
word=futur,f=139,flags=,originalFreq=139
word=gouverneur,f=139,flags=,originalFreq=139
word=juste,f=139,flags=,originalFreq=139
word=l'Académie,f=139,flags=,originalFreq=139
word=l'Europe,f=139,flags=,originalFreq=139
word=l'a,f=139,flags=,originalFreq=139
word=l'arrivée,f=139,flags=,originalFreq=139
word=l'art,f=139,flags=,originalFreq=139
word=l'empereur,f=139,flags=,originalFreq=139
word=lettre,f=139,flags=,originalFreq=139
word=liberté,f=139,flags=,originalFreq=139
word=limite,f=139,flags=,originalFreq=139
word=locale,f=139,flags=,originalFreq=139
word=lutte,f=139,flags=,originalFreq=139
word=maisons,f=139,flags=,originalFreq=139
word=meilleure,f=139,flags=,originalFreq=139
word=meilleurs,f=139,flags=,originalFreq=139
word=ministère,f=139,flags=,originalFreq=139
word=moyens,f=139,flags=,originalFreq=139
word=méthode,f=139,flags=,originalFreq=139
word=n'était,f=139,flags=,originalFreq=139
word=nécessaire,f=139,flags=,originalFreq=139
word=obtenu,f=139,flags=,originalFreq=139
word=officiellement,f=139,flags=,originalFreq=139
word=offre,f=139,flags=,originalFreq=139
word=ouvrages,f=139,flags=,originalFreq=139
word=palais,f=139,flags=,originalFreq=139
word=parce,f=139,flags=,originalFreq=139
word=parle,f=139,flags=,originalFreq=139
word=permettre,f=139,flags=,originalFreq=139
word=petites,f=139,flags=,originalFreq=139
word=peut-être,f=139,flags=,originalFreq=139
word=pouvait,f=139,flags=,originalFreq=139
word=processus,f=139,flags=,originalFreq=139
word=projets,f=139,flags=,originalFreq=139
word=puisque,f=139,flags=,originalFreq=139
word=quant,f=139,flags=,originalFreq=139
word=radio,f=139,flags=,originalFreq=139
word=recherches,f=139,flags=,originalFreq=139
word=rejoindre,f=139,flags=,originalFreq=139
word=relativement,f=139,flags=,originalFreq=139
word=remplacé,f=139,flags=,originalFreq=139
word=reprend,f=139,flags=,originalFreq=139
word=revue,f=139,flags=,originalFreq=139
word=romaine,f=139,flags=,originalFreq=139
word=régulièrement,f=139,flags=,originalFreq=139
word=résultat,f=139,flags=,originalFreq=139
word=s'en,f=139,flags=,originalFreq=139
word=seigneur,f=139,flags=,originalFreq=139
word=semaines,f=139,flags=,originalFreq=139
word=sert,f=139,flags=,originalFreq=139
word=sommet,f=139,flags=,originalFreq=139
word=systèmes,f=139,flags=,originalFreq=139
word=séries,f=139,flags=,originalFreq=139
word=telle,f=139,flags=,originalFreq=139
word=telles,f=139,flags=,originalFreq=139
word=tient,f=139,flags=,originalFreq=139
word=types,f=139,flags=,originalFreq=139
word=utilisés,f=139,flags=,originalFreq=139
word=vol,f=139,flags=,originalFreq=139
word=vous,f=139,flags=,originalFreq=139
word=école,f=139,flags=,originalFreq=139
word=écoles,f=139,flags=,originalFreq=139
word=actuelle,f=138,flags=,originalFreq=138
word=amis,f=138,flags=,originalFreq=138
word=animaux,f=138,flags=,originalFreq=138
word=annonce,f=138,flags=,originalFreq=138
word=armée,f=138,flags=,originalFreq=138
word=article,f=138,flags=,originalFreq=138
word=autorités,f=138,flags=,originalFreq=138
word=chambre,f=138,flags=,originalFreq=138
word=circonscription,f=138,flags=,originalFreq=138
word=commandement,f=138,flags=,originalFreq=138
word=commencé,f=138,flags=,originalFreq=138
word=concernant,f=138,flags=,originalFreq=138
word=conduit,f=138,flags=,originalFreq=138
word=conflit,f=138,flags=,originalFreq=138
word=connaissance,f=138,flags=,originalFreq=138
word=conseiller,f=138,flags=,originalFreq=138
word=constitué,f=138,flags=,originalFreq=138
word=d'altitude,f=138,flags=,originalFreq=138
word=d'art,f=138,flags=,originalFreq=138
word=dire,f=138,flags=,originalFreq=138
word=distance,f=138,flags=,originalFreq=138
word=dite,f=138,flags=,originalFreq=138
word=décédé,f=138,flags=,originalFreq=138
word=développé,f=138,flags=,originalFreq=138
word=dû,f=138,flags=,originalFreq=138
word=européen,f=138,flags=,originalFreq=138
word=faveur,f=138,flags=,originalFreq=138
word=fleuve,f=138,flags=,originalFreq=138
word=fondateur,f=138,flags=,originalFreq=138
word=formé,f=138,flags=,originalFreq=138
word=garde,f=138,flags=,originalFreq=138
word=grec,f=138,flags=,originalFreq=138
word=importantes,f=138,flags=,originalFreq=138
word=importants,f=138,flags=,originalFreq=138
word=italienne,f=138,flags=,originalFreq=138
word=japonais,f=138,flags=,originalFreq=138
word=journaliste,f=138,flags=,originalFreq=138
word=l'abbaye,f=138,flags=,originalFreq=138
word=l'ancienne,f=138,flags=,originalFreq=138
word=l'espace,f=138,flags=,originalFreq=138
word=l'été,f=138,flags=,originalFreq=138
word=l'œuvre,f=138,flags=,originalFreq=138
word=label,f=138,flags=,originalFreq=138
word=lesquels,f=138,flags=,originalFreq=138
word=locaux,f=138,flags=,originalFreq=138
word=maladie,f=138,flags=,originalFreq=138
word=mondial,f=138,flags=,originalFreq=138
word=mémoire,f=138,flags=,originalFreq=138
word=mêmes,f=138,flags=,originalFreq=138
word=naturel,f=138,flags=,originalFreq=138
word=navires,f=138,flags=,originalFreq=138
